,Node_Count,Convexity,Area_CF,Perim.,Ext.,Disp.,Elong.,Eccentr.,Orient.,Area_SL,ens_location,sample_id
6663,4,1,7487.5,359.108827,0.361661316,0.125006234,0.236655082,348230297.7,-89.81862571,7539.076731,proximal,prox-sub-DYM34-8-sam-34-8-6
6664,6,1,10420.5,402.2566247,0.287457918,0.109488264,0.177969654,2727957225,32.22799795,10428.15595,proximal,prox-sub-DYM34-8-sam-34-8-6
6665,4,1,4019.5,254.4442512,0.074331675,0.074243327,8.8348790427094e-05,6677407.732,45.02867106,4017.168211,proximal,prox-sub-DYM34-8-sam-34-8-6
6666,4,1,5444,303.5916645,0.502280415,0.100280392,0.402000023,422235532.1,80.32001973,5441.075406,proximal,prox-sub-DYM34-8-sam-34-8-6
6667,11,0.935841035,29389.5,746.426942,0.366704517,0.3211014,0.045603117,2.31695E+11,-43.11799219,29351.49781,proximal,prox-sub-DYM34-8-sam-34-8-6
6668,5,1,2077.5,211.6610163,1.531118007,0.101372587,1.42974542,389557248.3,-3.339144268,2133.55459,proximal,prox-sub-DYM34-8-sam-34-8-6
6669,3,1,3991,291.7586979,0.601635088,0.29540949,0.306225597,184270502.7,-70.69328597,3985.073682,proximal,prox-sub-DYM34-8-sam-34-8-6
6670,4,1,3656,275.0069231,0.794936537,0.279125455,0.515811083,370331481,17.91818154,3638.849883,proximal,prox-sub-DYM34-8-sam-34-8-6
6671,6,1,11816,419.7730724,0.289981194,0.050929493,0.239051701,2585535516,-23.17150046,11809.58862,proximal,prox-sub-DYM34-8-sam-34-8-6
6672,5,1,4927.5,300.1040617,0.902377864,0.155644768,0.746733096,1116772281,88.21163652,4923.977013,proximal,prox-sub-DYM34-8-sam-34-8-6
6673,4,1,5778,318.8084624,0.743506367,0.075811611,0.667694756,1214565715,1.728059021,5750.583185,proximal,prox-sub-DYM34-8-sam-34-8-6
6674,7,0.998225209,46533.5,856.5815536,0.395876944,0.12477065,0.271106293,2.79379E+11,-64.47257294,46725.94118,proximal,prox-sub-DYM34-8-sam-34-8-6
6675,4,1,7916,361.3467157,0.160441811,0.103943043,0.056498768,395580129.2,-51.88768805,7933.444215,proximal,prox-sub-DYM34-8-sam-34-8-6
6676,4,1,4757.5,281.2255896,0.454466377,0.091967409,0.362498968,232945528,77.62616789,4738.286428,proximal,prox-sub-DYM34-8-sam-34-8-6
6677,4,1,2556.5,219.2359725,0.469218,0.283801023,0.185416977,124542295.9,36.5942765,2569.200529,proximal,prox-sub-DYM34-8-sam-34-8-6
6678,4,1,3124,245.9137587,0.356096866,0.270429272,0.085667594,62049794.35,37.65063195,3145.851347,proximal,prox-sub-DYM34-8-sam-34-8-6
6679,4,1,6959.5,337.7816664,0.353264212,0.073794188,0.279470024,394435858.4,-6.887734643,7009.451515,proximal,prox-sub-DYM34-8-sam-34-8-6
6680,4,1,4485,281.4586079,0.682824983,0.122996623,0.55982836,494909164,8.419215692,4516.990337,proximal,prox-sub-DYM34-8-sam-34-8-6
6681,4,1,1051.5,159.368323,1.180413992,0.408557771,0.771856221,29270231.35,18.68705768,1084.521372,proximal,prox-sub-DYM34-8-sam-34-8-6
6682,10,0.96091561,73080.5,1280.78974,1.473695834,0.404220324,1.06947551,1.38378E+13,77.44099866,72978.38308,proximal,prox-sub-DYM5-7-sam-5-7-2
6683,7,0.998732821,36570,733.0356951,0.192701185,0.062382305,0.13031888,72873914776,-56.28364552,36483.42963,proximal,prox-sub-DYM5-7-sam-5-7-2
6684,9,0.996849267,92541,1294.661528,0.894864575,0.107392218,0.787472357,7.9798E+12,84.68270485,92651.66975,proximal,prox-sub-DYM5-7-sam-5-7-2
6685,19,0.953865928,235424,4419.687933,4.197087936,0.542681771,3.654406165,27864217244632392,89.20006159,235480.5981,proximal,prox-sub-DYM5-7-sam-5-7-2
6686,5,1,18867.5,808.659627,2.43806059,0.243067315,2.194993275,1.08308E+12,-87.62434267,18704.41671,proximal,prox-sub-DYM5-7-sam-5-7-2
6687,11,0.908968492,52807.5,1275.576631,1.274583701,0.63999819,0.634585511,2.8043E+12,-71.90147528,52563.73608,proximal,prox-sub-DYM5-7-sam-5-7-2
6688,4,1,4378,291.8456995,0.671861471,0.246226487,0.425634984,571864548.6,66.59691925,4353.118012,proximal,prox-sub-DYM5-7-sam-5-7-2
6689,6,0.999878355,88191,1160.275245,0.254163865,0.046046251,0.208117614,5.11168E+11,75.75984378,88429.38786,proximal,prox-sub-DYM5-7-sam-5-7-2
6690,6,0.999691642,26874.5,882.0359575,2.330004693,0.561325781,1.768678912,3.05951E+12,78.031715,26791.4585,proximal,prox-sub-DYM5-7-sam-5-7-2
6691,5,1,36394,893.3082134,1.695908746,0.230645458,1.465263288,2.75053E+12,79.5005663,36294.4817,proximal,prox-sub-DYM5-7-sam-5-7-2
6692,13,0.972558001,192541.5,3104.053586,3.3640353,0.335818088,3.028217212,4715516404871897,0.659846589,192858.4502,proximal,prox-sub-DYM5-7-sam-5-7-2
6693,5,1,15997.5,558.7942538,0.751467927,0.402387827,0.3490801,68674468166,33.4706004,15957.48544,proximal,prox-sub-DYM5-7-sam-5-7-2
6694,5,1,21332,582.881823,0.374126771,0.061359346,0.312767425,12338910659,1.495975564,21310.2954,proximal,prox-sub-DYM5-7-sam-5-7-2
6695,6,0.998560891,25672,779.7740701,1.284973639,0.738982535,0.545991104,8.73944E+11,-58.46366777,25592.29931,proximal,prox-sub-DYM5-7-sam-5-7-2
6696,10,0.963359502,45994,1008.379855,0.835409033,0.664711783,0.170697251,3.16795E+12,-40.21559515,46051.77588,proximal,prox-sub-DYM5-7-sam-5-7-2
6697,7,1,27240,645.5921079,0.408548372,0.097962133,0.310586239,59496155309,-66.62599773,27269.56912,proximal,prox-sub-DYM5-7-sam-5-7-2
6698,8,1,38974.5,872.7593562,1.390049356,0.387835544,1.002213812,2.43692E+12,-70.03397602,38925.51247,proximal,prox-sub-DYM5-7-sam-5-7-2
6699,8,0.996789582,45216,933.9617389,1.362726179,0.057578582,1.305147597,2.75275E+12,88.43122838,45375.46678,proximal,prox-sub-DYM5-7-sam-5-7-2
6700,6,1,46048,916.8382025,1.185773149,0.175968735,1.009804413,2.14879E+12,-77.91508702,45965.74206,proximal,prox-sub-DYM5-7-sam-5-7-2
6701,5,1,25307.5,694.3331468,1.312336198,0.098938808,1.21339739,4.27747E+11,-84.35849321,25312.60825,proximal,prox-sub-DYM5-7-sam-5-7-2
6702,6,1,37826,753.6304045,0.401123861,0.038613423,0.362510438,94388075174,86.23563149,37854.73291,proximal,prox-sub-DYM5-7-sam-5-7-2
6703,8,1,31607.5,677.0294539,0.484180058,0.027473387,0.456706672,84650691254,-85.88408716,31584.74324,proximal,prox-sub-DYM5-7-sam-5-7-2
6704,5,1,13938.5,644.0728651,2.071761241,0.290172427,1.781588814,2.59256E+11,-83.10974198,13992.3694,proximal,prox-sub-DYM5-7-sam-5-7-2
6705,8,1,73363.5,1079.051065,0.85930142,0.053003969,0.806297452,3.90973E+12,-83.35916685,73324.87414,proximal,prox-sub-DYM5-7-sam-5-7-2
6706,8,1,25133.5,678.3977185,1.199551421,0.323945902,0.875605519,4.65546E+11,-69.15282089,25109.69137,proximal,prox-sub-DYM5-7-sam-5-7-2
6707,5,1,28240,769.3481308,1.577247679,0.137536203,1.439711476,1.05308E+12,-82.47908456,28469.79944,proximal,prox-sub-DYM5-7-sam-5-7-2
6708,4,1,25432,672.9112524,0.23473045,0.228417995,0.006312455,88061425800,-45.31440101,25296.50231,proximal,prox-sub-DYM5-7-sam-5-7-2
6709,7,1,41386,809.3869269,0.699785649,0.173942156,0.525843493,7.57055E+11,-65.3262997,41475.23387,proximal,prox-sub-DYM5-7-sam-5-7-2
6710,8,1,48087,847.9001215,0.331808743,0.149628071,0.182180672,5.04254E+11,-54.67320115,47958.27512,proximal,prox-sub-DYM5-7-sam-5-7-2
6711,6,1,55696.5,914.8197458,0.275566933,0.11689528,0.158671653,6.68186E+11,-53.92721221,55716.38603,proximal,prox-sub-DYM5-7-sam-5-7-2
6712,4,1,9245.5,471.9298846,1.174580903,0.487797665,0.686783238,22772085670,-65.72292654,9331.056269,proximal,prox-sub-DYM5-7-sam-5-7-2
6713,5,1,21205.5,587.2870183,0.171959049,0.107159517,0.064799532,15426577600,50.48746772,21156.4972,proximal,prox-sub-DYM5-7-sam-5-7-2
6714,4,1,14110,520.8063224,0.299831394,0.243753964,0.05607743,3771214582,-50.80345563,14138.00485,proximal,prox-sub-DYM5-7-sam-5-7-2
6715,6,1,50242.5,941.3912419,0.421910192,0.328338771,0.093571421,1.63838E+12,-48.26698431,50183.73787,proximal,prox-sub-DYM5-7-sam-5-7-2
6716,13,0.948713664,183568,2004.773875,1.138335811,0.27014016,0.868195651,1.02196E+14,-81.71143686,183802.7301,proximal,prox-sub-DYM5-7-sam-5-7-2
6717,7,1,32831.5,722.9087184,0.580156408,0.112466156,0.467690251,1.79543E+11,-18.76042977,32793.09771,proximal,prox-sub-DYM5-7-sam-5-7-2
6718,7,0.999999697,53978.5,909.941109,0.459919031,0.163006335,0.296912696,1.10194E+12,-58.08882803,54163.0326,proximal,prox-sub-DYM5-7-sam-5-7-2
6719,8,1,52312,885.7840129,0.33546924,0.180703604,0.154765636,9.02363E+11,-51.96625296,52134.89783,proximal,prox-sub-DYM5-7-sam-5-7-2
6720,7,1,31945.5,689.8113129,0.38536586,0.04362112,0.34174474,50959230548,-88.95174496,32046.84029,proximal,prox-sub-DYM5-7-sam-5-7-2
6721,13,0.984318099,212329,3094.389316,3.066510086,0.141408066,2.92510202,4134461649826928,-0.607949354,212329.605,proximal,prox-sub-DYM5-7-sam-5-7-2
6722,6,1,43414,941.7401598,1.165143547,0.161199519,1.003944029,1.49898E+12,-88.32894977,43442.55353,proximal,prox-sub-DYM5-7-sam-5-7-2
6723,5,1,15044,583.714782,1.787102623,0.183269507,1.603833117,2.13377E+11,6.246991658,15012.80771,proximal,prox-sub-DYM5-7-sam-5-7-2
6724,7,1,21753,561.8304937,0.199973989,0.050895894,0.149078096,7515975475,25.3870338,21763.06391,proximal,prox-sub-DYM5-7-sam-5-7-2
6725,6,1,21926.5,635.1494553,1.020029916,0.125477339,0.894552577,1.39293E+11,-87.03540515,21896.13848,proximal,prox-sub-DYM5-7-sam-5-7-2
6726,6,1,31713,708.5162295,0.590300672,0.121890767,0.468409905,1.96682E+11,-68.23595793,31616.85518,proximal,prox-sub-DYM5-7-sam-5-7-2
6727,7,0.999529224,47485.5,938.8971343,1.143596119,0.094503668,1.049092451,1.96789E+12,-89.37442041,47585.79479,proximal,prox-sub-DYM5-7-sam-5-7-2
6728,5,1,20878,674.477995,1.309706759,0.452713245,0.856993514,3.33816E+11,-67.65054666,20852.91373,proximal,prox-sub-DYM5-7-sam-5-7-2
6729,6,1,21050.5,600.6992654,0.86316526,0.152403253,0.710762007,1.08112E+11,-73.3504705,21020.07747,proximal,prox-sub-DYM5-7-sam-5-7-2
6730,6,1,41090.5,851.9396757,1.014791304,0.171503727,0.843287577,1.22338E+12,-73.58711873,41226.48822,proximal,prox-sub-DYM5-7-sam-5-7-2
6731,7,0.990643642,47923.5,930.9260597,0.828465377,0.090676881,0.737788496,9.3973E+11,85.0788859,48074.23998,proximal,prox-sub-DYM5-7-sam-5-7-2
6732,5,1,10532,423.8491525,0.487965168,0.147568605,0.340396563,4491611543,23.56402028,10544.02238,proximal,prox-sub-DYM5-7-sam-5-7-2
6733,4,1,17366,530.54897,0.334979655,0.067097779,0.267881875,5247205624,87.09378359,17434.18053,proximal,prox-sub-DYM5-7-sam-5-7-2
6734,4,1,17044,621.9369584,1.178724233,0.359310481,0.819413752,1.13843E+11,71.77273852,17053.45341,proximal,prox-sub-DYM5-7-sam-5-7-2
6735,7,0.999993199,126703.5,1446.648171,0.359185197,0.15377088,0.205414317,8.97893E+12,33.73414404,126849.2569,proximal,prox-sub-DYM5-7-sam-5-7-2
6736,5,1,14833,574.7827988,1.339183846,0.497064632,0.842119214,1.31791E+11,-67.08339923,14817.99755,proximal,prox-sub-DYM5-7-sam-5-7-2
6737,8,0.992099697,41579,855.7066497,0.605499975,0.34331434,0.262185635,8.96763E+11,-54.68854975,41716.01969,proximal,prox-sub-DYM5-7-sam-5-7-2
6738,4,1,18092,571.378319,0.471990585,0.185215914,0.286774671,16858915437,-23.85775613,17995.88286,proximal,prox-sub-DYM5-7-sam-5-7-2
6739,7,1,53860,920.3237717,0.540426859,0.114181799,0.42624506,4.6762E+11,-79.58542053,53631.18863,proximal,prox-sub-DYM5-7-sam-5-7-2
6740,7,1,25454,687.8428483,0.838469363,0.5082886,0.330180763,4.36031E+11,-54.47077126,25471.82123,proximal,prox-sub-DYM5-7-sam-5-7-2
6741,5,1,19768,630.8647434,1.155079032,0.207388701,0.947690331,1.44392E+11,-80.21671572,19739.6165,proximal,prox-sub-DYM5-7-sam-5-7-2
6742,8,0.999019529,38384,807.9891044,0.730007835,0.218676332,0.511331503,6.83042E+11,-64.10942327,38519.73549,proximal,prox-sub-DYM5-7-sam-5-7-2
6743,6,1,15703.5,527.206708,0.480484554,0.41396772,0.066516834,65270676857,-47.14767344,15687.99039,proximal,prox-sub-DYM5-7-sam-5-7-2
6744,4,1,2961,252.0858775,0.941398076,0.422196944,0.519201132,459768134.4,-27.76000726,2923.454585,proximal,prox-sub-DYM5-7-sam-5-7-2
6745,4,1,17059.5,606.419359,1.442209151,0.483582001,0.95862715,2.32906E+11,-68.62182153,17061.42234,proximal,prox-sub-DYM5-7-sam-5-7-2
6746,9,1,68638,1021.771668,0.198799762,0.186972491,0.011827271,1.98356E+12,-44.45705747,68570.40682,proximal,prox-sub-DYM5-7-sam-5-7-2
6747,6,0.998508904,40297,1343.153813,2.800692316,0.35661576,2.444076556,1.91636E+13,-87.13763586,40254.23978,proximal,prox-sub-DYM5-7-sam-5-7-2
6748,5,1,37641.5,787.0461596,0.551323197,0.099954688,0.451368509,1.92783E+11,12.78162548,37632.18624,proximal,prox-sub-DYM5-7-sam-5-7-2
6749,5,1,16002,506.5739207,0.538908962,0.216800727,0.322108235,37455069529,32.23683,15910.49694,proximal,prox-sub-DYM5-7-sam-5-7-2
6750,8,1,25350.5,619.1613484,0.359825947,0.081572505,0.278253442,43422906582,64.43351515,25273.65834,proximal,prox-sub-DYM5-7-sam-5-7-2
6751,6,1,18969.5,527.3801263,0.097278256,0.037313013,0.059965243,312654546,85.98039944,18890.09367,proximal,prox-sub-DYM5-7-sam-5-7-2
6752,6,1,27482,697.719553,0.609297287,0.359102951,0.250194336,3.1387E+11,-53.36766548,27440.2143,proximal,prox-sub-DYM5-7-sam-5-7-2
6753,6,1,29329,707.1227497,0.514168015,0.179324229,0.334843786,1.38416E+11,-62.26437888,29354.78166,proximal,prox-sub-DYM5-7-sam-5-7-2
6754,7,1,55513,898.5434394,0.321419689,0.035335408,0.286084281,1.81409E+11,88.10935324,55493.82421,proximal,prox-sub-DYM5-7-sam-5-7-2
6755,4,1,30465,723.275849,0.649316744,0.088429669,0.560887075,1.37466E+11,-83.98661562,30556.42837,proximal,prox-sub-DYM5-7-sam-5-7-2
6756,9,0.999769928,42719.5,804.399728,0.122716252,0.085282427,0.037433825,41275942284,-50.47833148,42764.94918,proximal,prox-sub-DYM5-7-sam-5-7-2
6757,12,0.892569885,84800.5,1398.196457,0.972172702,0.255506627,0.716666075,6.87777E+12,11.62299117,84733.21036,proximal,prox-sub-DYM5-7-sam-5-7-2
6758,4,1,8955,662.5588525,2.826593602,0.270775856,2.555817745,2.19746E+11,-86.77007934,8956.113395,proximal,prox-sub-DYM5-7-sam-5-7-2
6759,6,1,45157.5,839.7227075,0.373399686,0.09600399,0.277395696,1.57643E+11,-18.74462054,45132.45767,proximal,prox-sub-DYM5-7-sam-5-7-2
6760,8,1,32087.5,714.288982,0.801555701,0.06595477,0.735600931,2.9385E+11,79.96529889,32031.8176,proximal,prox-sub-DYM5-7-sam-5-7-2
6761,6,1,31665,732.6235666,0.800366985,0.124524826,0.67584216,2.77444E+11,13.236423,31635.14051,proximal,prox-sub-DYM5-7-sam-5-7-2
6762,5,1,28202.5,697.1098639,0.675892278,0.22782253,0.448069748,1.69107E+11,-66.32266343,28127.07299,proximal,prox-sub-DYM5-7-sam-5-7-2
6763,9,0.999982489,43904,849.5409458,0.952144309,0.09968478,0.852459529,1.16831E+12,77.50048628,43910.34321,proximal,prox-sub-DYM5-7-sam-5-7-2
6764,4,1,10164,434.6897239,0.703574755,0.161846639,0.541728116,5559686585,-81.320645,10218.27768,proximal,prox-sub-DYM5-7-sam-5-7-2
6765,6,0.999998756,18602.5,596.0724352,1.221544021,0.129419059,1.092124961,1.31537E+11,89.68363091,18532.40737,proximal,prox-sub-DYM5-7-sam-5-7-2
6766,4,1,17746.5,576.6897252,1.025661745,0.098198384,0.927463361,79082877514,6.039721166,17794.03182,proximal,prox-sub-DYM5-7-sam-5-7-2
6767,10,0.965746477,41008.5,847.1063733,0.627107999,0.07473348,0.552374519,3.17698E+11,7.23692336,41070.55832,proximal,prox-sub-DYM5-7-sam-5-7-2
6768,6,1,15734.5,538.2798291,0.677476006,0.212088131,0.465387875,16770089270,-78.53061299,15716.792,proximal,prox-sub-DYM5-7-sam-5-7-2
6769,4,1,6220,473.4899313,2.067627622,0.876258499,1.191369123,27187556650,-19.67822751,6177.173151,proximal,prox-sub-DYM5-7-sam-5-7-2
6770,6,1,24685.5,620.4014122,0.81968693,0.037361253,0.782325677,1.37619E+11,-83.4030038,24720.95747,proximal,prox-sub-DYM5-7-sam-5-7-2
6771,3,1,10340,484.789728,0.689286973,0.412130829,0.277156144,10594248089,32.57547068,10375.4044,proximal,prox-sub-DYM5-7-sam-5-7-2
6772,6,1,32803,727.3865493,0.405035902,0.163855974,0.241179928,1.79653E+11,-57.29984937,32689.95267,proximal,prox-sub-DYM5-7-sam-5-7-2
6773,6,1,57686,935.4596454,0.547441933,0.05314364,0.494298292,7.66041E+11,-77.61212653,57680.26361,proximal,prox-sub-DYM5-7-sam-5-7-2
6774,7,1,35556,746.4728374,0.562761532,0.120871307,0.441890225,2.33433E+11,-68.89649184,35503.3016,proximal,prox-sub-DYM5-7-sam-5-7-2
6775,8,1,66962,987.7710272,0.578839898,0.035381256,0.543458642,1.24471E+12,-83.46857582,67009.16169,proximal,prox-sub-DYM5-7-sam-5-7-2
6776,5,1,32254,767.404858,0.635930878,0.180447606,0.455483272,1.80992E+11,71.3635976,32372.36391,proximal,prox-sub-DYM5-7-sam-5-7-2
6777,5,1,17001.5,602.8346883,1.538704365,0.207463362,1.331241003,1.97939E+11,-82.18619213,16934.29253,proximal,prox-sub-DYM5-7-sam-5-7-2
6778,7,0.917481375,44966,1088.823163,0.353088263,0.168095053,0.18499321,2.19246E+11,58.89681845,44969.46645,proximal,prox-sub-DYM5-7-sam-5-7-2
6779,5,1,40299.5,805.8301477,0.433277823,0.06780967,0.365468153,1.35203E+11,80.06281876,40314.98675,proximal,prox-sub-DYM5-7-sam-5-7-2
6780,5,1,15006.5,583.5495521,1.669477421,0.624632596,1.044844825,2.23087E+11,-68.31572934,14907.25691,proximal,prox-sub-DYM5-7-sam-5-7-2
6781,6,1,13588,472.2207206,0.699079203,0.150512685,0.548566518,23715283316,-67.49982118,13606.17299,proximal,prox-sub-DYM5-7-sam-5-7-2
6782,6,1,21763.5,617.3202628,0.961820046,0.279929406,0.68189064,1.98786E+11,-66.49703731,21791.81479,proximal,prox-sub-DYM5-7-sam-5-7-2
6783,6,1,29655,690.7206821,0.294949519,0.112468811,0.182480708,52503604684,-59.69615091,29784.86064,proximal,prox-sub-DYM5-7-sam-5-7-2
6784,5,1,13961,480.0574842,0.60775281,0.134302607,0.473450203,17336405498,21.84034886,13897.28566,proximal,prox-sub-DYM5-7-sam-5-7-2
6785,10,0.904619186,44850,1214.441266,2.235547957,0.68150339,1.554044567,1.03635E+13,82.94128474,44709.25148,proximal,prox-sub-DYM5-7-sam-5-7-2
6786,4,1,16427,530.1673121,0.529035451,0.123193218,0.405842233,17149487733,-71.41883683,16437.88144,proximal,prox-sub-DYM5-7-sam-5-7-2
6787,5,1,27258,683.3007964,0.726676211,0.158492254,0.568183957,1.7927E+11,-69.53999852,27158.26133,proximal,prox-sub-DYM5-7-sam-5-7-2
6788,6,1,20720,563.8170141,0.506453433,0.064828548,0.441624885,26954341333,-78.97150666,20676.24429,proximal,prox-sub-DYM5-7-sam-5-7-2
6789,5,1,23289.5,625.4203237,0.573335077,0.142123009,0.431212068,67395247660,-68.43077823,23282.17977,proximal,prox-sub-DYM5-7-sam-5-7-2
6790,7,1,36237,753.9051624,0.769129066,0.068276336,0.700852729,3.72213E+11,-81.20371127,36205.03836,proximal,prox-sub-DYM5-7-sam-5-7-2
6791,3,1,8017.5,433.7582211,1.11570478,0.274053009,0.841651771,7296219950,-0.04340586,8006.818713,proximal,prox-sub-DYM5-7-sam-5-7-2
6792,7,1,43699,821.2427599,0.192011361,0.090927155,0.101084206,1.22715E+11,-53.99559078,43760.03857,proximal,prox-sub-DYM5-7-sam-5-7-2
6793,3,1,9389,530.4045114,1.776612542,0.39142283,1.385189712,49574519977,-9.585303671,9348.240925,proximal,prox-sub-DYM5-7-sam-5-7-2
6794,5,1,6358,320.1721934,0.652032265,0.069377885,0.58265438,1236142959,-5.019790677,6332.99402,proximal,prox-sub-DYM5-7-sam-5-7-2
6795,8,0.999999702,61532,934.4909341,0.398387592,0.020610749,0.377776843,4.38735E+11,-84.83175556,61606.84465,proximal,prox-sub-DYM5-7-sam-5-7-2
6796,5,1,16732,567.9503463,1.060530202,0.434369088,0.626161114,1.34508E+11,-27.29385108,16835.63952,proximal,prox-sub-DYM5-7-sam-5-7-2
6797,7,1,38197,777.5895878,0.28954758,0.181470961,0.108076618,2.32705E+11,-51.03816971,38195.23455,proximal,prox-sub-DYM5-7-sam-5-7-2
6798,13,0.916497894,64829.5,1178.101111,1.002156088,0.378310741,0.623845347,4.70348E+12,-22.58373254,64878.77737,proximal,prox-sub-DYM5-7-sam-5-7-2
6799,10,0.870085508,29603,1022.478959,2.24789719,0.550422217,1.697474973,3.07973E+12,87.68990916,29658.70128,proximal,prox-sub-DYM5-7-sam-5-7-2
6800,5,1,17688.5,566.1389772,0.835916289,0.260674236,0.575242054,69068862060,-66.86449913,17601.49947,proximal,prox-sub-DYM5-7-sam-5-7-2
6801,4,1,4622,316.1910782,0.647371286,0.402065643,0.245305643,968925289,34.01613915,4662.669704,proximal,prox-sub-DYM5-7-sam-5-7-2
6802,5,1,6779,343.3651684,0.947917674,0.119076988,0.828840686,4427442057,-76.07303983,6808.737489,proximal,prox-sub-DYM5-7-sam-5-7-2
6803,13,0.88196476,56910,1265.292086,0.955155729,0.734723686,0.220432042,4.62973E+12,-37.57730275,56920.19396,proximal,prox-sub-DYM5-7-sam-5-7-2
6804,7,1,23282,600.4890606,0.597307653,0.076841292,0.520466361,55486681482,10.58585969,23255.81876,proximal,prox-sub-DYM5-7-sam-5-7-2
6805,8,1,49739.5,888.853866,0.813928058,0.159572521,0.654355537,1.52039E+12,-69.11401504,49642.72435,proximal,prox-sub-DYM5-7-sam-5-7-2
6806,7,1,20928,568.1198015,0.407964649,0.087365545,0.320599104,22307417274,-19.96329892,20886.12483,proximal,prox-sub-DYM5-7-sam-5-7-2
6807,5,1,34552,732.3195447,0.229756135,0.119388578,0.110367557,1.37493E+11,-51.60782119,34512.75421,proximal,prox-sub-DYM5-7-sam-5-7-2
6808,7,0.999872961,23929.5,611.7526049,0.251384079,0.101068585,0.150315494,34097518601,-55.57743551,23957.3511,proximal,prox-sub-DYM5-7-sam-5-7-2
6809,7,1,29656.5,702.5219811,0.936092963,0.171749647,0.764343316,4.05358E+11,-18.62480302,29688.45137,proximal,prox-sub-DYM5-7-sam-5-7-2
6810,6,1,19634,564.2633477,0.761363522,0.067822526,0.693540996,59871097380,-9.843500197,19693.74305,proximal,prox-sub-DYM5-7-sam-5-7-2
6811,6,1,18215,526.0710578,0.133458024,0.081403484,0.05205454,3934221348,38.16135558,18195.30845,proximal,prox-sub-DYM5-7-sam-5-7-2
6812,8,1,48414.5,952.3200247,0.684412276,0.405634397,0.278777879,1.89213E+12,-54.32291575,48497.24023,proximal,prox-sub-DYM5-7-sam-5-7-2
6813,4,1,17091,537.8455125,0.49671815,0.089629481,0.407088669,15147741318,-14.2326757,17093.65163,proximal,prox-sub-DYM5-7-sam-5-7-2
6814,8,1,54995,874.4000066,0.288298803,0.03078136,0.257517443,2.32658E+11,-70.52877618,54912.75179,proximal,prox-sub-DYM5-7-sam-5-7-2
6815,6,1,28068.5,655.0885396,0.218021572,0.100234802,0.11778677,45440853006,36.02274241,28139.55287,proximal,prox-sub-DYM5-7-sam-5-7-2
6816,5,1,18815,577.9952842,0.587347888,0.232366092,0.354981796,57545521619,60.07354483,18807.65487,proximal,prox-sub-DYM5-7-sam-5-7-2
6817,5,1,20860.5,588.3452098,0.477165895,0.124311875,0.35285402,28982016104,69.9143805,20886.04155,proximal,prox-sub-DYM5-7-sam-5-7-2
6818,6,0.999940925,28952,710.5648919,0.742433493,0.200789525,0.541643968,2.59995E+11,-66.34777496,28920.42491,proximal,prox-sub-DYM5-7-sam-5-7-2
6819,7,1,56355,1013.098325,1.292871153,0.062392844,1.230478309,4.63093E+12,-3.253881246,56405.61792,proximal,prox-sub-DYM5-7-sam-5-7-2
6820,9,0.999730684,40074,801.4881599,0.802948159,0.085436926,0.717511232,5.9701E+11,-77.08252138,39974.47452,proximal,prox-sub-DYM5-7-sam-5-7-2
6821,3,1,2813,246.6964128,0.676151964,0.29452692,0.381625044,86889234.6,-16.00462043,2826.007487,proximal,prox-sub-DYM5-7-sam-5-7-2
6822,7,1,35192.5,723.3540664,0.108555732,0.065214747,0.043340985,9730622880,-54.78616746,35204.16624,proximal,prox-sub-DYM5-7-sam-5-7-2
6823,6,1,32837.5,699.9685216,0.298293196,0.090383445,0.207909751,1.02988E+11,-58.56642368,32866.52142,proximal,prox-sub-DYM5-7-sam-5-7-2
6824,6,1,18995,562.3798443,0.637175792,0.162373016,0.474802776,54592626124,-65.87745359,18938.25098,proximal,prox-sub-DYM5-7-sam-5-7-2
6825,6,0.999796528,39530.5,781.3656454,0.355325303,0.069099602,0.2862257,1.11475E+11,70.60167795,39425.25964,proximal,prox-sub-DYM5-7-sam-5-7-2
6826,5,1,18697,548.7480126,0.356153382,0.115145104,0.241008278,21051337455,60.47115044,18767.41349,proximal,prox-sub-DYM5-7-sam-5-7-2
6827,5,1,21812.5,610.081824,0.365160675,0.178548224,0.186612451,51730068685,54.73032072,21841.05309,proximal,prox-sub-DYM5-7-sam-5-7-2
6828,5,1,26256.5,650.667635,0.537531672,0.06660237,0.470929302,55452748525,-0.980392553,26212.59877,proximal,prox-sub-DYM5-7-sam-5-7-2
6829,6,1,27492,657.1116223,0.161863446,0.102257651,0.059605794,15974249199,52.35228805,27451.88046,proximal,prox-sub-DYM5-7-sam-5-7-2
6830,7,0.993014446,19456,541.8426322,0.269254015,0.076705854,0.192548161,14918792050,-30.40015442,19372.67965,proximal,prox-sub-DYM5-7-sam-5-7-2
6831,11,0.999422832,54777.5,908.437504,0.705968844,0.05111911,0.654849734,1.05415E+12,-7.28706509,54799.28279,proximal,prox-sub-DYM5-7-sam-5-7-2
6832,10,0.976347315,56334.5,944.3516498,0.174284422,0.08414905,0.090135372,4.1268E+11,-51.34721924,56374.36816,proximal,prox-sub-DYM5-7-sam-5-7-2
6833,4,1,16422.5,535.4960627,0.781058009,0.14127131,0.639786699,41409610276,-73.45065948,16451.49152,proximal,prox-sub-DYM5-7-sam-5-7-2
6834,4,1,18999,563.9924371,0.467334184,0.102841395,0.364492789,18916592193,-73.00420305,18894.71137,proximal,prox-sub-DYM5-7-sam-5-7-2
