,area,perim,eccentr,orient,ext,disp,elong,ens_location,sample_id
4480,93068.973,1080.208,9.53963E+11,24.846,5.978,5.897,0.081,middle,mid-sub-WT1-sam-1-1
4481,85837.154,974.186,4.26461E+11,-34.541,5.779,5.711,0.068,middle,mid-sub-WT1-sam-1-1
4482,50902.469,756.556,4.36E+12,-40.214,5.896,5.477,0.419,middle,mid-sub-WT1-sam-1-1
4483,89881.837,991.254,2.07E+12,55.838,5.808,5.666,0.142,middle,mid-sub-WT1-sam-1-1
4484,26414.254,569.121,6.90148E+11,-85.792,5.487,5.11,0.377,middle,mid-sub-WT1-sam-1-1
4485,53323.775,783.964,2.59E+12,40.13,5.399,5.098,0.301,middle,mid-sub-WT1-sam-1-1
4486,12633.901,379.089,3.51832E+11,-78.109,5.446,4.799,0.647,middle,mid-sub-WT1-sam-1-1
4487,13257.571,415.52,2.39992E+11,80.096,5.324,4.681,0.643,middle,mid-sub-WT1-sam-1-1
4488,6702.158,300.07,2.68559E+11,82.852,5.682,4.492,1.19,middle,mid-sub-WT1-sam-1-1
4489,57957.734,777.666,99383408631,-17.025,5.555,5.5,0.056,middle,mid-sub-WT1-sam-1-1
4490,9492.623,348.006,3.31764E+11,-87.904,5.516,4.591,0.924,middle,mid-sub-WT1-sam-1-1
4491,43088.252,727.856,4.70E+12,10.098,5.978,5.483,0.495,middle,mid-sub-WT1-sam-1-1
4492,16164.973,427.544,1.07843E+11,-75.384,5.128,4.799,0.328,middle,mid-sub-WT1-sam-1-1
4493,25336.589,556.577,1.61E+12,-10.751,5.638,5.043,0.595,middle,mid-sub-WT1-sam-1-1
4494,38452,639.789,1.06991E+11,45.929,5.485,5.396,0.089,middle,mid-sub-WT1-sam-1-1
4495,15087.308,397.323,3.33696E+11,29.078,5.146,4.496,0.65,middle,mid-sub-WT1-sam-1-1
4496,8827.68,295.179,14308756848,-0.925,4.505,4.226,0.279,middle,mid-sub-WT1-sam-1-1
4497,68626.617,946.919,1.15E+13,-4.175,5.988,5.582,0.406,middle,mid-sub-WT1-sam-1-1
4498,58469.052,840.492,2.08E+12,-79.091,5.908,5.702,0.206,middle,mid-sub-WT1-sam-1-1
4499,36904.29,676.157,1.91E+12,-24.226,5.67,5.266,0.405,middle,mid-sub-WT1-sam-1-1
4500,50579.169,752.425,4.69E+12,21.673,5.724,5.27,0.454,middle,mid-sub-WT1-sam-1-1
4501,36979.956,595.375,8.68461E+11,46.409,5.251,4.897,0.354,middle,mid-sub-WT1-sam-1-1
4502,25217.358,538.774,5.89161E+11,12.799,5.235,4.834,0.401,middle,mid-sub-WT1-sam-1-1
4503,20897.527,521.275,22491086019,63.155,5.326,5.232,0.094,middle,mid-sub-WT1-sam-1-1
4504,182930.174,1525.341,1.07E+14,84.222,6.506,6.144,0.363,middle,mid-sub-WT1-sam-1-1
4505,56643.9,828.504,1.70E+13,-5.409,6.016,5.352,0.664,middle,mid-sub-WT1-sam-1-1
4506,34244.521,611.494,1.34E+12,82.955,5.542,5.09,0.452,middle,mid-sub-WT1-sam-1-1
4507,308716.594,1834.597,1.19E+14,-8.769,6.699,6.488,0.211,middle,mid-sub-WT1-sam-1-1
4508,54635.316,794.95,5.46E+12,43.234,5.888,5.404,0.484,middle,mid-sub-WT1-sam-1-1
4509,14245.813,465.534,7.61726E+11,-86.762,5.627,4.804,0.823,middle,mid-sub-WT1-sam-1-1
4510,133951.451,1276.209,7.25E+12,57.692,5.99,5.843,0.146,middle,mid-sub-WT1-sam-1-1
4511,42998.829,715.59,6.16931E+11,4.974,5.513,5.31,0.203,middle,mid-sub-WT1-sam-1-1
4512,56625.557,786.904,1.19E+12,-83.731,5.671,5.475,0.196,middle,mid-sub-WT1-sam-1-1
4513,45550.831,715.501,1.11E+12,71.182,5.664,5.431,0.234,middle,mid-sub-WT1-sam-1-1
4514,25508.557,497.299,9.00395E+11,9.782,5.462,4.938,0.524,middle,mid-sub-WT1-sam-1-1
4515,79116.652,1756.102,1.73E+15,-89.651,8.281,4.956,3.324,middle,mid-sub-WT1-sam-1-1
4516,29408.787,638.954,51388680710,-73.517,5.409,5.326,0.084,middle,mid-sub-WT1-sam-1-1
4517,119689.588,1261.003,1.35E+12,-46.445,6.011,5.939,0.072,middle,mid-sub-WT1-sam-1-1
4518,23071.2,529.625,1.10E+12,70.256,5.849,5.308,0.542,middle,mid-sub-WT1-sam-1-1
4519,82727.976,1040.04,2.55E+13,-14.539,6.123,5.608,0.515,middle,mid-sub-WT1-sam-1-1
4520,47669.474,703.728,8.55136E+11,-69.656,5.624,5.408,0.216,middle,mid-sub-WT1-sam-1-1
4521,7394.615,312.121,1.53371E+11,79.004,5.482,4.476,1.006,middle,mid-sub-WT1-sam-1-1
4522,46805.049,760.282,3.85E+12,63.139,5.713,5.261,0.452,middle,mid-sub-WT1-sam-1-1
4523,63912.406,838.907,3.28E+12,16.243,5.995,5.729,0.267,middle,mid-sub-WT1-sam-1-1
4524,18778.884,500.836,2.39066E+11,-1.028,5.368,5.06,0.308,middle,mid-sub-WT1-sam-1-1
4525,26432.597,554.131,2.32E+12,88.196,5.441,4.745,0.696,middle,mid-sub-WT1-sam-1-1
4526,109339.42,1113.648,1.29E+12,16.588,6.108,6.023,0.085,middle,mid-sub-WT1-sam-1-1
4527,54250.109,785.193,6.28E+12,83.784,5.853,5.36,0.493,middle,mid-sub-WT1-sam-1-1
4528,40987.952,693.047,3.68E+12,-9.101,5.813,5.296,0.517,middle,mid-sub-WT1-sam-1-1
4529,14188.49,410.628,1.02876E+11,-5.418,4.885,4.537,0.349,middle,mid-sub-WT1-sam-1-1
4530,126492.635,1155.044,1.85E+13,-78.062,6.094,5.8,0.294,middle,mid-sub-WT1-sam-1-1
4531,28691.108,573.037,9.70325E+11,9.266,5.444,5.056,0.387,middle,mid-sub-WT1-sam-1-1
4532,94825.338,1015.267,1.12E+12,71.748,5.684,5.592,0.092,middle,mid-sub-WT1-sam-1-1
4533,32501.914,570.717,1.54E+12,-76.15,5.415,4.914,0.501,middle,mid-sub-WT1-sam-1-1
4534,34127.583,596.504,8.39203E+11,46.402,5.41,5.047,0.363,middle,mid-sub-WT1-sam-1-1
4535,65301.906,826.704,2.02E+12,-74.293,5.841,5.627,0.214,middle,mid-sub-WT1-sam-1-1
4536,25937.33,561.164,2.23089E+11,-77.176,5.588,5.383,0.205,middle,mid-sub-WT1-sam-1-1
4537,107640.378,1172.873,8.51E+12,15.432,5.87,5.646,0.225,middle,mid-sub-WT1-sam-1-1
4538,53319.189,767.568,1.77E+12,-56.597,5.648,5.397,0.251,middle,mid-sub-WT1-sam-1-1
4539,42716.801,711.459,98425440682,-80.172,5.53,5.456,0.074,middle,mid-sub-WT1-sam-1-1
4540,11886.414,375.326,4.04895E+11,-19.863,5.236,4.131,1.105,middle,mid-sub-WT1-sam-1-1
4541,25703.454,508.463,1.56381E+11,8.228,4.987,4.776,0.211,middle,mid-sub-WT1-sam-1-1
4542,19998.709,458.994,32446516941,7.953,4.796,4.667,0.128,middle,mid-sub-WT1-sam-1-1
4543,38841.794,678.146,1.6752E+11,-86.11,5.525,5.407,0.118,middle,mid-sub-WT1-sam-1-1
4544,25382.447,565.815,2.14E+12,-85.85,5.611,4.941,0.669,middle,mid-sub-WT1-sam-1-1
4545,45711.334,760.13,9.91E+12,83.196,5.9,5.215,0.685,middle,mid-sub-WT1-sam-1-1
4546,68670.182,885.436,9.64E+12,0.847,6.067,5.636,0.431,middle,mid-sub-WT1-sam-1-1
4547,50758.016,772.522,1.20E+12,70.701,5.608,5.406,0.202,middle,mid-sub-WT1-sam-1-1
4548,78050.452,911.716,7.51E+12,60.322,5.935,5.567,0.368,middle,mid-sub-WT1-sam-1-1
4549,156908.006,1501.937,4.79E+14,3.903,6.911,6.021,0.89,middle,mid-sub-WT1-sam-1-1
4550,134937.4,1303.376,2.49E+13,-5.599,6.382,6.121,0.261,middle,mid-sub-WT1-sam-1-1
4551,349576.143,3079.78,2.13E+16,87.589,8.331,5.759,2.572,middle,mid-sub-WT1-sam-1-1
4552,27487.333,568.019,4.70265E+11,-49.515,5.72,5.415,0.305,middle,mid-sub-WT1-sam-1-1
4553,64199.019,836.677,9.75E+12,65.95,5.839,5.355,0.484,middle,mid-sub-WT1-sam-1-1
4554,62733.853,888.008,34179653499,77.911,5.494,5.465,0.029,middle,mid-sub-WT1-sam-1-1
4555,61103.599,799.296,1.16E+13,4.512,5.886,5.345,0.541,middle,mid-sub-WT1-sam-1-1
4556,74840.386,980.662,1.12E+13,-21.51,6.099,5.724,0.375,middle,mid-sub-WT1-sam-1-1
4557,28890.59,547.224,1.20E+12,-31.911,5.498,4.969,0.53,middle,mid-sub-WT1-sam-1-1
4558,24396.498,588.268,6.75E+12,3.006,6.385,5.254,1.131,middle,mid-sub-WT1-sam-1-1
4559,65572.468,879.29,8.30E+12,67.666,5.869,5.475,0.394,middle,mid-sub-WT1-sam-1-1
4560,23786.586,580.159,2.94E+12,-86.328,6.256,5.536,0.721,middle,mid-sub-WT1-sam-1-1
4561,43335.885,688.612,8.6439E+11,4.347,5.43,5.213,0.217,middle,mid-sub-WT1-sam-1-1
4562,99768.839,1072.871,1.44E+13,33.388,6.112,5.773,0.339,middle,mid-sub-WT1-sam-1-1
4563,21094.717,500.354,72813718120,17.42,4.953,4.767,0.185,middle,mid-sub-WT1-sam-1-1
4564,43129.524,679.438,4.73E+12,82.744,5.515,4.923,0.592,middle,mid-sub-WT1-sam-1-1
4565,135648.2,1250.296,1.31E+13,26.265,6.164,5.982,0.182,middle,mid-sub-WT1-sam-1-1
4566,89079.32,1031.385,7.17E+12,28.142,6.149,5.904,0.245,middle,mid-sub-WT1-sam-1-1
4567,23405.964,499.314,7.17815E+11,-72.784,5.264,4.747,0.517,middle,mid-sub-WT1-sam-1-1
4568,91230.064,1029.675,1.27E+13,43.639,6.203,5.855,0.348,middle,mid-sub-WT1-sam-1-1
4569,51762.308,794.026,6.63E+12,82.063,5.802,5.343,0.459,middle,mid-sub-WT1-sam-1-1
4570,61296.202,867.14,2.05E+13,-89.85,5.98,5.342,0.638,middle,mid-sub-WT1-sam-1-1
4571,14766.302,392.153,97383388543,10.458,5.001,4.68,0.321,middle,mid-sub-WT1-sam-1-1
4572,62706.338,854.658,6.42843E+11,38.415,5.854,5.729,0.125,middle,mid-sub-WT1-sam-1-1
4573,60003.005,825.234,9.11E+12,73.265,6.013,5.568,0.445,middle,mid-sub-WT1-sam-1-1
4574,16334.648,492.549,5.04E+12,1.814,6.166,4.817,1.349,middle,mid-sub-WT1-sam-1-1
4575,114947.863,1290.249,1.99E+14,-2.662,6.643,5.761,0.882,middle,mid-sub-WT1-sam-1-1
4576,24396.498,578.663,4.54E+12,86.372,5.969,4.939,1.03,middle,mid-sub-WT1-sam-1-1
4577,102552.424,1196.634,2.61E+12,-82.387,6.092,5.986,0.106,middle,mid-sub-WT1-sam-1-1
4578,147479.585,1293.125,1.97E+13,-14.348,6.223,6.021,0.202,middle,mid-sub-WT1-sam-1-1
4579,71222.184,1002.534,5.23E+12,32.973,5.924,5.671,0.253,middle,mid-sub-WT1-sam-1-1
4580,27845.026,531.132,1.65E+12,-72.886,5.559,4.922,0.637,middle,mid-sub-WT1-sam-1-1
4581,22342.057,484.907,9.1152E+11,71.287,5.411,4.843,0.568,middle,mid-sub-WT1-sam-1-1
4582,39949.266,660.469,5.60E+12,-40.035,5.862,5.06,0.802,middle,mid-sub-WT1-sam-1-1
4583,14894.704,445.867,1.12E+12,82.92,5.932,4.998,0.934,middle,mid-sub-WT1-sam-1-1
4584,22275.562,585.266,6.55E+12,-87.56,6.88,5.405,1.475,middle,mid-sub-WT1-sam-1-1
4585,69818.927,863.565,1.01207E+11,-4.962,5.626,5.584,0.043,middle,mid-sub-WT1-sam-1-1
4586,64971.728,858.548,1.43E+12,-13.027,6.04,5.869,0.171,middle,mid-sub-WT1-sam-1-1
4587,14300.842,408.423,8135743714,28.85,4.974,4.891,0.083,middle,mid-sub-WT1-sam-1-1
4588,34255.986,663.65,1.06E+13,10.586,6.106,5.072,1.034,middle,mid-sub-WT1-sam-1-1
4589,17719.562,460.338,1.2162E+11,-78.727,5.219,4.973,0.247,middle,mid-sub-WT1-sam-1-1
4590,11652.538,348.804,4056954042,86.971,4.745,4.649,0.096,middle,mid-sub-WT1-sam-1-1
4591,71403.323,940.836,1.92E+13,22.433,6.154,5.601,0.552,middle,mid-sub-WT1-sam-1-1
4592,16178.731,473.491,2.31E+12,-7.268,5.896,4.598,1.298,middle,mid-sub-WT1-sam-1-1
4593,27707.452,555.233,2.56886E+11,38.398,5.398,5.161,0.237,middle,mid-sub-WT1-sam-1-1
4594,46224.945,740.616,3.73E+12,-7.124,5.951,5.556,0.395,middle,mid-sub-WT1-sam-1-1
4595,31050.506,592.462,5.99601E+11,26.984,5.25,4.886,0.364,middle,mid-sub-WT1-sam-1-1
4596,9079.9,308.851,15817673084,-43.188,4.859,4.625,0.233,middle,mid-sub-WT1-sam-1-1
4597,41166.798,712.32,1.25E+13,11.047,6.102,5.075,1.027,middle,mid-sub-WT1-sam-1-1
4598,71579.877,991.611,6.18E+13,-4.263,6.581,5.763,0.818,middle,mid-sub-WT1-sam-1-1
4599,7818.803,299.336,22914622556,-34.156,4.727,4.39,0.337,middle,mid-sub-WT1-sam-1-1
4600,7112.588,282.267,45219155710,-14.53,4.989,4.418,0.571,middle,mid-sub-WT1-sam-1-1
4601,101552.718,1140.473,2.05E+12,85.219,5.858,5.764,0.094,middle,mid-sub-WT1-sam-1-1
4602,11214.593,345.624,42881857861,17.381,4.923,4.637,0.286,middle,mid-sub-WT1-sam-1-1
4603,125240.709,1222.646,1.06E+14,4.934,6.242,5.658,0.584,middle,mid-sub-WT1-sam-1-1
4604,70644.372,913.517,4.71E+12,-16.616,5.852,5.574,0.278,middle,mid-sub-WT1-sam-1-1
4605,31905.759,640.183,1.67742E+11,-88.995,5.282,5.145,0.137,middle,mid-sub-WT1-sam-1-1
4606,13853.726,467.093,1.54E+12,88.898,6.328,4.798,1.529,middle,mid-sub-WT1-sam-1-1
4607,58303.963,765.159,1.0722E+11,-21.112,5.327,5.259,0.068,middle,mid-sub-WT1-sam-1-1
4608,87341.299,1010.123,9.43E+12,1.272,5.935,5.652,0.282,middle,mid-sub-WT1-sam-1-1
4609,11299.431,320.572,2.0479E+11,-36.955,4.993,4.12,0.873,middle,mid-sub-WT1-sam-1-1
4610,57093.309,741.818,9.18E+12,52.526,5.831,5.176,0.655,middle,mid-sub-WT1-sam-1-1
4611,32192.372,615.588,6.14035E+11,78.554,5.3,5.045,0.255,middle,mid-sub-WT1-sam-1-1
4612,38452,649.977,4.0755E+11,52.219,5.422,5.22,0.202,middle,mid-sub-WT1-sam-1-1
4613,52649.662,790.845,5.55E+12,-0.241,5.826,5.42,0.406,middle,mid-sub-WT1-sam-1-1
4614,85846.326,989.202,54725843236,5.833,5.819,5.795,0.024,middle,mid-sub-WT1-sam-1-1
4615,56481.104,777.299,7.33E+12,43.512,5.818,5.275,0.543,middle,mid-sub-WT1-sam-1-1
4616,12519.256,366.975,53701543324,12.193,4.888,4.599,0.289,middle,mid-sub-WT1-sam-1-1
4617,18950.852,441.191,2.54326E+11,60.465,5.231,4.805,0.426,middle,mid-sub-WT1-sam-1-1
4618,67677.354,900.453,3.61E+12,1.916,5.906,5.663,0.242,middle,mid-sub-WT1-sam-1-1
4619,16852.844,429.901,4.26399E+11,-71.155,5.348,4.819,0.53,middle,mid-sub-WT1-sam-1-1
4620,49210.306,756.43,1.31E+12,42.061,5.685,5.481,0.204,middle,mid-sub-WT1-sam-1-1
4621,23112.472,549.14,4.32597E+11,30.314,5.238,4.908,0.33,middle,mid-sub-WT1-sam-1-1
4622,81077.085,985.932,2.01E+13,21.801,6.019,5.511,0.508,middle,mid-sub-WT1-sam-1-1
4623,58035.693,856.217,3.90E+12,89.004,6.26,5.958,0.301,middle,mid-sub-WT1-sam-1-1
4624,52003.063,867.748,2.08E+13,-82.265,6.288,5.521,0.767,middle,mid-sub-WT1-sam-1-1
4625,6227.527,344.852,3.69017E+11,80.128,6.246,2.786,3.46,middle,mid-sub-WT1-sam-1-1
4626,35182.319,637.002,2.37E+12,21.06,5.769,5.206,0.564,middle,mid-sub-WT1-sam-1-1
4627,35611.092,674.813,6.05E+12,81.564,6.024,5.235,0.789,middle,mid-sub-WT1-sam-1-1
4628,42418.724,633.769,7.43E+12,-49.642,5.885,4.971,0.914,middle,mid-sub-WT1-sam-1-1
4629,102836.744,1128.601,1.27E+13,7.115,6.051,5.805,0.245,middle,mid-sub-WT1-sam-1-1
4630,54699.518,786.106,2.79E+12,4.61,5.864,5.577,0.287,middle,mid-sub-WT1-sam-1-1
4631,53241.231,830.976,5.52E+12,-8.165,6.122,5.717,0.406,middle,mid-sub-WT1-sam-1-1
4632,50352.172,802.376,7.05E+12,82.312,5.981,5.472,0.509,middle,mid-sub-WT1-sam-1-1
4633,33224.179,598.582,69658924362,80.211,5.349,5.247,0.101,middle,mid-sub-WT1-sam-1-1
4634,21337.765,475.758,82077620967,0.286,5.364,5.202,0.162,middle,mid-sub-WT1-sam-1-1
4635,15821.038,418.674,2.7856E+11,2.384,5.267,4.795,0.472,middle,mid-sub-WT1-sam-1-1
4636,30470.401,620.175,1.63E+12,-81.606,5.855,5.398,0.458,middle,mid-sub-WT1-sam-1-1
4637,28484.746,593.071,7.5586E+11,75.351,5.558,5.222,0.336,middle,mid-sub-WT1-sam-1-1
4638,226768.205,1823.474,1.13E+15,-2.584,7.5,6.105,1.396,middle,mid-sub-WT1-sam-1-1
4639,275928.067,2402.101,5.42E+15,-1.545,6.981,5.3,1.682,middle,mid-sub-WT1-sam-1-1
4640,54383.097,839.453,1.55E+13,-1.163,6.202,5.517,0.685,middle,mid-sub-WT1-sam-1-1
4641,15821.038,445.133,4.29117E+11,-79.284,5.515,4.959,0.556,middle,mid-sub-WT1-sam-1-1
4642,22076.08,514.331,1.00E+12,4.792,5.711,5.187,0.524,middle,mid-sub-WT1-sam-1-1
4643,59872.309,876.314,1.23E+13,-10.502,6.214,5.747,0.467,middle,mid-sub-WT1-sam-1-1
4644,55612.093,781.618,5.81E+12,-7.044,5.743,5.246,0.497,middle,mid-sub-WT1-sam-1-1
4645,35471.225,621.923,8.19702E+11,38.92,5.541,5.217,0.324,middle,mid-sub-WT1-sam-1-1
4646,188683.07,2486.898,7.15E+15,-0.139,8.243,5.599,2.644,middle,mid-sub-WT1-sam-1-1
4647,100270.985,1389.873,3.53E+14,-4.368,7.415,5.583,1.832,middle,mid-sub-WT1-sam-1-1
4648,12083.604,376.365,64065089318,4.797,4.944,4.604,0.34,middle,mid-sub-WT1-sam-1-1
4649,9286.261,312.615,48195208054,-8.428,5.12,4.73,0.39,middle,mid-sub-WT1-sam-1-1
4650,6782.41,291.961,10763205358,16.301,5.053,4.808,0.245,middle,mid-sub-WT1-sam-1-1
4651,26826.977,580.007,2.54487E+11,-20.1,5.511,5.228,0.284,middle,mid-sub-WT1-sam-1-1
4652,5065.025,235.89,310549728.9,61.297,4.716,4.65,0.066,middle,mid-sub-WT1-sam-1-1
4653,47596.101,850.554,3.75E+13,-4.756,7,5.62,1.38,middle,mid-sub-WT1-sam-1-1
4654,27881.713,622.469,6.39E+12,-4.74,6.724,5.232,1.492,middle,mid-sub-WT1-sam-1-1
4655,8647.488,341.669,1.43242E+11,-59.303,5.823,1.511,4.312,middle,mid-sub-WT2-sam-2-3
4656,32129.097,607.79,9.68397E+11,-9.033,5.826,5.333,0.494,middle,mid-sub-WT2-sam-2-3
4657,25323.8,610.786,6.96E+12,2.171,6.573,5.276,1.296,middle,mid-sub-WT2-sam-2-3
4658,18132.126,458.371,8.67594E+11,-13.579,5.904,5.032,0.872,middle,mid-sub-WT2-sam-2-3
4659,23074.533,563.361,2.76E+12,-0.434,6.253,5.25,1.003,middle,mid-sub-WT2-sam-2-3
4660,10991.049,383.764,1.73401E+11,62.249,5.578,3.979,1.599,middle,mid-sub-WT2-sam-2-3
4661,12219.176,341.553,10330430395,69.909,4.512,4.358,0.154,middle,mid-sub-WT2-sam-2-3
4662,38462.922,678.807,1.60E+12,1.133,5.636,5.303,0.333,middle,mid-sub-WT2-sam-2-3
4663,47151.807,768.364,1.17E+12,26.017,5.654,5.453,0.202,middle,mid-sub-WT2-sam-2-3
4664,50229.025,776.942,9.31E+12,0.425,5.935,5.354,0.581,middle,mid-sub-WT2-sam-2-3
4665,6159.035,377.33,8.79479E+11,87.65,6.383,3.507,2.876,middle,mid-sub-WT2-sam-2-3
4666,8044.924,312.074,54629386115,-86.156,5.125,4.412,0.713,middle,mid-sub-WT2-sam-2-3
4667,46641.238,763.554,4.83E+12,-79.128,5.586,5.101,0.485,middle,mid-sub-WT2-sam-2-3
4668,88241.174,994.624,1.01E+13,89.794,6.151,5.773,0.378,middle,mid-sub-WT2-sam-2-3
4669,21795.809,490.389,5.64827E+11,-4.288,5.238,4.736,0.502,middle,mid-sub-WT2-sam-2-3
4670,21699.215,477.584,3.19398E+11,0.751,4.967,4.61,0.357,middle,mid-sub-WT2-sam-2-3
4671,5174.694,314.156,3.2226E+11,82.282,6.288,3.73,2.559,middle,mid-sub-WT2-sam-2-3
4672,6552.312,300.462,1.15145E+11,5.769,5.621,4.755,0.866,middle,mid-sub-WT2-sam-2-3
4673,18713.992,475.618,3.53341E+11,72.245,5.538,5.112,0.426,middle,mid-sub-WT2-sam-2-3
4674,40348.81,668.209,5.99804E+11,22.49,5.623,5.398,0.225,middle,mid-sub-WT2-sam-2-3
4675,81008.102,961.996,1.78E+13,-66.436,6.11,5.544,0.566,middle,mid-sub-WT2-sam-2-3
4676,20673.476,471.455,22546945541,80.47,4.979,4.841,0.138,middle,mid-sub-WT2-sam-2-3
4677,41287.155,669.681,7.79731E+11,-51.976,5.443,5.182,0.261,middle,mid-sub-WT2-sam-2-3
4678,133594.487,1246.126,1.09E+14,-6.658,6.826,6.196,0.63,middle,mid-sub-WT2-sam-2-3
4679,5669.164,305.793,2.63537E+11,-85.433,6.753,4.628,2.125,middle,mid-sub-WT2-sam-2-3
4680,23274.621,533.094,1.80E+12,-36.208,6.532,4.021,2.511,middle,mid-sub-WT2-sam-2-3
4681,31278.147,681.282,6.57E+12,2.7,6.583,5.564,1.019,middle,mid-sub-WT2-sam-2-3
4682,17189.182,484.806,2.24786E+11,27.048,5.643,5.098,0.545,middle,mid-sub-WT2-sam-2-3
4683,35083.416,727.008,1.00E+13,-83.266,6.568,4.731,1.838,middle,mid-sub-WT9-sam-9-1
4684,15133.279,515.805,2.92E+12,-2.713,6.591,4.838,1.754,middle,mid-sub-WT9-sam-9-1
4685,86393.701,1034.171,7.15E+13,3.542,6.465,5.527,0.939,middle,mid-sub-WT9-sam-9-1
4686,28378.585,620.732,2.56E+12,28.615,6.105,4.36,1.745,middle,mid-sub-WT9-sam-9-1
4687,33199.657,630.68,2.88E+12,2.992,5.626,5.117,0.509,middle,mid-sub-WT9-sam-9-1
4688,51402.998,833.344,2.92E+13,89.697,6.774,5.711,1.063,middle,mid-sub-WT9-sam-9-1
4689,88397.565,969.924,1.19E+13,14.52,5.83,5.515,0.315,middle,mid-sub-WT9-sam-9-1
4690,58472.359,857.782,2.26E+13,3.912,6.113,5.367,0.745,middle,mid-sub-WT9-sam-9-1
4691,11652.33,366.249,14439250955,-60.257,5.055,4.828,0.227,middle,mid-sub-WT9-sam-9-1
4692,50427.406,731.536,1.10E+13,15.489,5.858,5.198,0.66,middle,mid-sub-WT9-sam-9-1
4693,47361.558,746.661,1.11E+13,87.017,6.215,5.406,0.809,middle,mid-sub-WT9-sam-9-1
4694,92342.078,1018.926,4.77E+13,14.74,6.047,5.439,0.608,middle,mid-sub-WT9-sam-9-1
4695,42416.166,758.918,1.27E+13,85.51,6.528,5.377,1.151,middle,mid-sub-WT9-sam-9-1
4696,43933.286,676.17,5.56085E+11,41.995,5.404,5.222,0.182,middle,mid-sub-WT9-sam-9-1
4697,6340.3,258.127,5222356795,28.009,4.533,4.317,0.216,middle,mid-sub-WT9-sam-9-1
4698,51525.211,772.558,5.78234E+11,76.645,5.362,5.196,0.166,middle,mid-sub-WT9-sam-9-1
4699,41874.638,715.868,8.42277E+11,-7.419,5.602,5.203,0.4,middle,mid-sub-WT9-sam-9-1
4700,23068.663,561.551,9.72451E+11,40.912,5.854,4.092,1.761,middle,mid-sub-WT9-sam-9-1
4701,33671.651,682.731,1.09E+13,4.682,6.71,5.255,1.454,middle,mid-sub-WT9-sam-9-1
4702,12271.821,402.375,5.1711E+11,-0.65,5.683,4.554,1.129,middle,mid-sub-WT9-sam-9-1
4703,138636.364,2025.735,2.28E+15,4.583,7.326,5.043,2.283,proximal,prox-sub-CYM1-4-sam-1-4-3
4704,18184.114,530.86,3.35771E+11,-17.282,5.508,5.016,0.492,proximal,prox-sub-CYM1-4-sam-1-4-3
4705,27066.116,588.41,4.24E+12,-23.173,6.384,5.066,1.317,proximal,prox-sub-CYM1-4-sam-1-4-3
4706,3760.331,230.645,79379544633,-1.83,5.892,4.098,1.794,proximal,prox-sub-CYM1-4-sam-1-4-3
4707,45959.596,755.05,5.74E+12,10.554,6.534,5.961,0.573,proximal,prox-sub-CYM1-4-sam-1-4-3
4708,14439.853,454.367,2.61001E+11,42.574,6.317,5.34,0.976,proximal,prox-sub-CYM1-4-sam-1-4-3
4709,74545.455,989.029,6.19E+12,83.211,6.023,5.646,0.377,proximal,prox-sub-CYM1-4-sam-1-4-3
4710,10342.057,359.603,1.52183E+11,88.95,5.001,4.421,0.58,proximal,prox-sub-CYM1-4-sam-1-4-3
4711,138223.14,1261.285,3.71E+13,74.117,6.034,5.675,0.359,proximal,prox-sub-CYM1-4-sam-1-4-3
4712,20927.456,527.068,1.84461E+11,4.183,5.29,5.064,0.226,proximal,prox-sub-CYM1-4-sam-1-4-3
4713,18755.739,477.848,2.39872E+11,43.055,5.236,4.882,0.353,proximal,prox-sub-CYM1-4-sam-1-4-3
4714,41088.154,702.774,3.55E+12,87.271,5.606,5.126,0.48,proximal,prox-sub-CYM1-4-sam-1-4-3
4715,9256.198,332.483,12995621885,64.008,4.79,4.558,0.232,proximal,prox-sub-CYM1-4-sam-1-4-3
4716,39664.83,704.638,4.94E+12,-87.875,5.874,5.293,0.582,proximal,prox-sub-CYM1-4-sam-1-4-3
4717,72300.275,979.393,1.92E+13,50.539,6.179,5.606,0.573,proximal,prox-sub-CYM1-4-sam-1-4-3
4718,27697.429,603.256,1.35E+12,13.485,5.568,5.157,0.411,proximal,prox-sub-CYM1-4-sam-1-4-3
4719,122887.971,1872.051,3.09E+15,-88.475,8.356,5.51,2.846,proximal,prox-sub-CYM1-4-sam-1-4-3
4720,29889.807,633.344,4.20738E+11,-75.716,5.65,5.411,0.239,proximal,prox-sub-CYM1-4-sam-1-4-3
4721,66501.377,980.522,1.32E+13,69.867,6.197,5.482,0.715,proximal,prox-sub-CYM1-4-sam-1-4-3
4722,24793.388,551.069,1.35E+12,-86.796,5.563,4.951,0.612,proximal,prox-sub-CYM1-4-sam-1-4-3
4723,44834.711,718.077,2.78E+12,22.612,5.838,5.397,0.441,proximal,prox-sub-CYM1-4-sam-1-4-3
4724,65748.393,870.885,4.59E+12,70.002,5.762,5.386,0.376,proximal,prox-sub-CYM1-4-sam-1-4-3
4725,41219.008,689.029,6.9181E+11,41.543,5.693,5.501,0.191,proximal,prox-sub-CYM1-4-sam-1-4-3
4726,29249.311,635.398,2.20E+12,-88.683,5.466,4.923,0.543,proximal,prox-sub-CYM1-4-sam-1-4-3
4727,16230.487,425.356,3.21286E+11,77.901,5.38,4.865,0.515,proximal,prox-sub-CYM1-4-sam-1-4-3
